Date,Close,High,Low,Open,Volume
2016-01-21,21.672395706176758,22.027974714138363,21.36632643874029,21.84343310144887,208646000
2016-01-22,22.82465362548828,22.833655864278438,22.13824965850337,22.196761635137154,263202000
2016-01-25,22.37904930114746,22.849404590131204,22.327286868143908,22.847153601652497,207178000
2016-01-26,22.50283432006836,22.703129441961522,22.070737094209072,22.489331818323304,300308000
2016-01-27,21.02424430847168,21.74665713553977,21.006239833260953,21.6138779941135,533478800
2016-01-28,21.175033569335938,21.271805503136676,20.79244781263631,21.10751934480162,222715200
2016-01-29,21.906444549560547,21.906444549560547,21.233543122909527,21.33256602661787,257666000
2016-02-01,21.701650619506836,21.764664574323376,21.46984854985964,21.710652858337983,163774000
2016-02-02,21.262800216674805,21.61387891320668,21.217789026733964,21.47434679989208,149428800
2016-02-03,21.683643341064453,21.79391774774974,21.17277880164377,21.379825117012427,183857200
2016-02-04,21.85787010192871,22.02304938559196,21.538827548987342,21.69042934170642,185886800
2016-02-05,21.274097442626953,21.93028673477861,21.19942897791437,21.83977756925446,185672400
2016-02-08,21.498098373413086,21.654224844439824,21.052342357349705,21.07270600414181,216085600
2016-02-09,21.493574142456055,21.7085335517024,21.253726404495982,21.33518445254245,177324800
2016-02-10,21.330659866333008,21.801306022687154,21.292194042117465,21.70400899734777,169374400
2016-02-11,21.201683044433594,21.432481422160656,20.950521017899042,21.222048419559226,200298800
2016-02-12,21.267303466796875,21.382702662950162,21.0455578874008,21.31255889975809,161405600
2016-02-16,21.866928100585938,21.91444501811858,21.407596171451875,21.500366802924592,196231600
2016-02-17,22.201805114746094,22.222168762309874,21.756049081790966,21.87370974023489,179452800
2016-02-18,21.78093910217285,22.376033728646146,21.742471557414063,22.364719440249203,156084000
2016-02-19,21.73116111755371,21.894077218998742,21.676856325844767,21.722110031215855,141496800
2016-02-22,21.921228408813477,21.925754815070707,21.70400751905716,21.79225345157322,137123200
2016-02-23,21.425701141357422,21.835253002769754,21.394023192205015,21.812626142849286,127770400
2016-02-24,21.74472999572754,21.808085853704824,21.115694368213543,21.26503465600371,145022800
2016-02-25,21.894079208374023,21.894079208374023,21.55240800492678,21.7334262954955,110330800
2016-02-26,21.928016662597656,22.17917695216546,21.853346500833084,21.993634012407416,115964400
2016-02-29,21.878238677978516,22.226697740378793,21.86918759146339,21.916704500929125,140865200
2016-03-01,22.74712562561035,22.801430426399506,22.04341951361982,22.095462837185025,201628400
2016-03-02,22.796903610229492,22.82858155158241,22.54574155641827,22.74259881452711,132678400
2016-03-03,22.966609954833984,23.014126871720247,22.72902364408416,22.758440111431735,147822800
2016-03-04,23.308279037475586,23.475719832914706,22.93719309822221,23.16346509661175,184220400
2016-03-07,23.050334930419922,23.267555896684534,22.844426531146482,23.167995639777043,143315600
2016-03-08,22.860260009765625,23.02543933025596,22.717709270454677,22.803692009453894,126247600
2016-03-09,22.880630493164062,22.984715429805032,22.68829786813224,22.92362100909742,108806800
2016-03-10,22.89194107055664,23.13405207582251,22.661144357421886,22.94624760120367,134054400
2016-03-11,23.138572692871094,23.143097372800096,22.966605508160118,23.13404628662392,109632800
2016-03-14,23.19740104675293,23.28564870114261,23.02996027635018,23.059376736586106,100304400
2016-03-15,23.663522720336914,23.799285555257,23.498343424866768,23.52323347933923,160270800
2016-03-16,23.978042602539062,24.054974249049753,23.665786157407254,23.670312563859795,153214000
2016-03-17,23.939565658569336,24.09116740425871,23.7494963811758,23.87620808189319,137682800
2016-03-18,23.966720581054688,24.09795870474891,23.801543051506524,24.06175437008111,176820800
2016-03-21,23.964473724365234,24.358186609314124,23.79024327854342,23.968998405800136,142010800
2016-03-22,24.14773941040039,24.276714334849256,23.806068330211463,23.815119414106544,129777600
2016-03-23,24.014249801635742,24.22694606118785,23.962208201735915,24.093446392792263,102814000
2016-03-24,23.910158157348633,24.04139631153027,23.733666300637235,23.864904454818873,104532000
2016-03-28,23.801551818847656,24.02782381491597,23.772135354515047,23.984831583241125,77645600
2016-03-29,24.36496925354004,24.389859311874833,23.731406957175352,23.733670160565346,124760400
2016-03-30,24.790353775024414,24.984947786090817,24.573132914691254,24.584447202483602,182404400
2016-03-31,24.661380767822266,24.867289082816846,24.636490713782962,24.826560060417812,103553600
2016-04-01,24.887653350830078,24.889916553885868,24.48262631974958,24.613864475895507,103496000
2016-04-04,25.14334487915039,25.38545584641617,24.95101230102027,24.98495344576784,149424800
2016-04-05,24.84693145751953,25.055103040436407,24.758685502519864,24.77905088322981,106314800
2016-04-06,25.107135772705078,25.111662178516678,24.708896650866684,24.94195821325985,105616400
2016-04-07,24.559560775756836,24.984951474246955,24.464526959017267,24.878603368044878,127207600
2016-04-08,24.586713790893555,24.83787409655263,24.475839279478535,24.643281785008824,94326800
2016-04-11,24.66817283630371,25.027946216262748,24.62518232992853,24.65686027202324,117630000
2016-04-12,24.989477157592773,25.00305292350047,24.586713323361767,24.74057660716404,108929200
2016-04-13,25.351512908935547,25.419393467312176,25.070936136412072,25.070936136412072,133029200
2016-04-14,25.36508560180664,25.430704675375598,25.190856957468238,25.256476031037195,101895600
2016-04-15,24.85598373413086,25.410351278747903,24.828832193644583,25.367359037886366,187756000
2016-04-18,24.319713592529297,24.65233195880117,24.19752651404814,24.63875619218712,243286000
2016-04-19,24.19074249267578,24.437378165902466,24.036877449985877,24.410224902021245,129539600
2016-04-20,24.24051856994629,24.45773948127744,23.998407600682768,24.129645774086487,122444000
2016-04-21,23.978042602539062,24.195263501668265,23.876219173175897,24.195263501668265,126210000
2016-04-22,23.912424087524414,24.09344237092434,23.67257632939006,23.760822267809996,134732400
2016-04-25,23.776655197143555,23.905630130243594,23.64768026404351,23.75855302813916,112126400
2016-04-26,23.611482620239258,23.82644205389541,23.511924115124508,23.511924115124508,224064800
2016-04-27,22.133926391601562,22.33530832822501,21.649704462381326,21.722111431433373,458408400
2016-04-28,21.45737648010254,22.14750511847199,21.32613829168342,22.086412431487112,328970800
2016-04-29,21.210737228393555,21.43248455248749,20.932423629466527,21.267305229545045,274126000
2016-05-02,21.1881046295166,21.287664836976287,20.907527903233213,21.262774785111365,192640400
2016-05-03,21.53656768798828,21.66327944767617,21.19715970912294,21.31482038221623,227325200
2016-05-04,21.312557220458984,21.699482078619248,21.228835970816146,21.541090665212643,164102000
2016-05-05,21.226049423217773,21.414999018788002,21.098566195762544,21.3990636153561,143562000
2016-05-06,21.107675552368164,21.273858822090435,20.90961973417624,21.255648170316455,174799600
2016-05-09,21.123607635498047,21.34670328189043,21.07807667115257,21.17141384543927,131745600
2016-05-10,21.267024993896484,21.301172780906928,20.96880457678436,21.246537363787375,134747200
2016-05-11,21.05986976623535,21.301177841265318,21.048486588918124,21.280690206289115,114876400
2016-05-12,20.56586456298828,21.12133015716027,20.367810517428897,21.107671736591666,305258800
2016-05-13,20.60684585571289,20.86864330441437,20.488468800183266,20.488468800183266,177571200
2016-05-16,21.371747970581055,21.487849775426163,20.864090236678617,21.032550487061453,245039200
2016-05-17,21.282968521118164,21.55842443098928,21.17369764516445,21.52427836777203,187667600
2016-05-18,21.526548385620117,21.674520991995124,21.3740235508649,21.435489923385195,168249600
2016-05-19,21.444591522216797,21.544757901520605,21.301172900164293,21.544757901520605,121768400
2016-05-20,21.676803588867188,21.724609814970933,21.517447765025423,21.544766352868685,128104000
2016-05-23,21.952251434326172,22.12526562008119,21.779237248571153,21.824768211574394,152074400
2016-05-24,22.286901473999023,22.33015372721535,22.045591659714926,22.13209963980563,140560800
2016-05-25,22.6784610748291,22.70577792404892,22.334709581903283,22.46219284314023,152675200
2016-05-26,22.85829734802246,22.931145151117686,22.455356580254616,22.692112374521265,225324800
2016-05-27,22.844640731811523,22.871959313517372,22.59422647840904,22.637480465236077,145364800
2016-05-31,22.733091354370117,22.856022358466806,22.49633553946117,22.673901966435686,169228800
2016-06-01,22.41438102722168,22.660243029826294,22.38478720234156,22.54186425664834,116693200
2016-06-02,22.245925903320312,22.273242751993745,21.99778686128545,22.218607317817746,160766400
2016-06-03,22.29145050048828,22.37112752057621,22.18445490058645,22.26185667497813,114019600
2016-06-06,22.453083038330078,23.195221340147576,22.20722275072929,22.307387409815206,93170000
2016-06-07,22.544147491455078,22.735374125458055,22.528212083357264,22.594230698856553,89638000
2016-06-08,22.523656845092773,22.6647985160103,22.464467449995333,22.541867497036687,83392400
2016-06-09,22.685287475585938,22.762687521221583,22.41438384220326,22.42349003642433,106405600
2016-06-10,22.49861717224121,22.616994235748717,22.418940135569898,22.43032157690629,126851600
2016-06-13,22.15941619873047,22.564634036521227,22.10478076879256,22.466744617100094,152082000
2016-06-14,22.186731338500977,22.418934919147425,22.02510031976761,22.15486053124813,127727600
2016-06-15,22.1138858795166,22.403001894795192,22.0888442801829,22.268687704111798,117780800
2016-06-16,22.207216262817383,22.252745482115934,21.8702941347916,21.9568003461902,125307200
2016-06-17,21.70184326171875,22.002340753928593,21.69501404957316,21.995511541783003,244032800
2016-06-20,21.64948081970215,21.98412607462517,21.633545414078622,21.854365846882462,137647600
2016-06-21,21.83387565612793,21.934040306821196,21.55386586229536,21.613055249179165,142185600
2016-06-22,21.751922607421875,22.05697227466508,21.70639163981398,21.911276651977456,116876400
2016-06-23,21.87713050842285,21.920384496701352,21.683628657792593,21.840707468421712,128960800
2016-06-24,21.262479782104492,21.549318856080156,21.091742527542884,21.150931928769744,301245600
2016-06-27,20.952878952026367,21.182805639240847,20.829947903520488,21.171422459315906,181958400
2016-06-28,21.30573272705078,21.321669872013963,20.97564138563484,21.1486556288244,161779600
2016-06-29,21.490127563476562,21.52427535874932,21.314836358263275,21.392238143336794,146124000
2016-06-30,21.7633113861084,21.802011419004597,21.467367812583486,21.49923863224264,143345600
2016-07-01,21.82931900024414,21.9613561790053,21.701835785897384,21.738258817069944,104106000
2016-07-05,21.624435424804688,21.71777259623965,21.50378141242575,21.715495613884773,110820800
2016-07-06,21.74736976623535,21.776965330917307,21.483297087776542,21.535655532195683,123796400
2016-07-07,21.84070587158203,21.968189107508774,21.767858060076918,21.786068710331573,100558400
2016-07-08,22.00916290283203,22.056969109338187,21.86574428331357,21.96590892401898,115648400
2016-07-11,22.077463150024414,22.229987994048525,22.020550739254617,22.025102967911465,95179600
2016-07-12,22.177627563476562,22.241369184931997,22.109333713415275,22.120715153344364,96670000
2016-07-13,22.052419662475586,22.234538319250756,22.045588714831684,22.175350667633943,103568800
2016-07-14,22.489513397216797,22.535042641120146,22.154868070356276,22.17080347940538,155676000
2016-07-15,22.487232208251953,22.605610999187544,22.423490583976943,22.51910302038946,120548000
2016-07-18,22.726261138916016,22.79455498028692,22.446251352492066,22.469015966282367,145975600
2016-07-19,22.735368728637695,22.764962554700436,22.614712968161584,22.664796163674534,95119600
2016-07-20,22.755857467651367,22.869682285959044,22.705774269703365,22.764963661535447,105104000
2016-07-21,22.63520622253418,22.992616126512747,22.566910628416856,22.726266435747576,130808000
2016-07-22,22.459918975830078,22.6056146367112,22.380240195836013,22.596508440802467,113254800
2016-07-25,22.15941619873047,22.50089067529316,22.063803762131876,22.366578214856425,161531600
2016-07-26,22.006893157958984,22.302838423366524,21.949980740521315,22.041040955787416,224959200
2016-07-27,23.43653106689453,23.755240928260108,23.391001831054744,23.737028539192586,369379200
2016-07-28,23.752965927124023,23.77800752997383,23.40693919011725,23.40921617314791,159479200
2016-07-29,23.723373413085938,23.80077520896637,23.602719358194836,23.718821183600856,110934800
2016-08-01,24.142248153686523,24.16501277327869,23.768902834521718,23.768902834521718,152671600
2016-08-02,23.784839630126953,24.14680179220711,23.675567018146026,24.142249562754643,135266400
2016-08-03,24.08306121826172,24.094442660808156,23.85085755889905,23.859963755033796,120810400
2016-08-04,24.23183250427246,24.261586651709102,24.09679068939377,24.165456255771122,109634800
2016-08-05,24.60033416748047,24.639243840287477,24.302785707365693,24.32338432959132,162213600
2016-08-08,24.80403709411621,24.80403709411621,24.52708903271134,24.609485258853,112148800
2016-08-09,24.904747009277344,24.93450290293659,24.72164174276166,24.771996258580785,105260800
2016-08-10,24.719348907470703,24.925343830947153,24.6644175099562,24.88185552870278,96034000
2016-08-11,24.70332908630371,24.932211964247323,24.685018036971154,24.83836914609631,109938000
2016-08-12,24.760549545288086,24.820059581873906,24.6689960458263,24.6689960458263,74641600
2016-08-15,25.058095932006836,25.07182834461946,24.73765958322399,24.75139199583661,103472800
2016-08-16,25.03521156311035,25.22976342968378,24.99630188829086,25.0924322894583,135177600
2016-08-17,24.998586654663086,25.032919433468297,24.797168616999258,24.97112008237138,101424000
2016-08-18,24.966543197631836,25.085561518440528,24.952809038364844,25.000875976442813,87938800
2016-08-19,25.030635833740234,25.106167615118217,24.801752917737662,24.89559400525492,101472400
2016-08-22,24.836082458496094,24.971122523094618,24.685018915482996,24.91619111937978,103280800
2016-08-23,24.91390037536621,25.021475605068048,24.840657925859944,24.854390339443075,85030800
2016-08-24,24.72621726989746,24.891013223048102,24.64610861107084,24.84981423476044,94700400
2016-08-25,24.620929718017578,24.691882847370994,24.417224107868105,24.579730732468377,100344800
2016-08-26,24.476728439331055,24.70789882183207,24.33253115038389,24.584303640216316,111065200
2016-08-29,24.449270248413086,24.591178268907836,24.327962596069156,24.40349436889239,99881200
2016-08-30,24.261579513549805,24.376020926349568,24.14713810075004,24.21580364692485,99455600
2016-08-31,24.284481048583984,24.39205631626658,24.1791950993861,24.183773736355512,118649600
2016-09-01,24.428667068481445,24.444688797948064,24.174606968198237,24.29362528048776,106806000
2016-09-02,24.657548904418945,24.719346502330282,24.449264683659027,24.65068095243993,107210000
2016-09-06,24.650680541992188,24.788011639486246,24.60719399094068,24.696458156569353,107521600
2016-09-07,24.801753997802734,24.89330751743834,24.506494813752923,24.680446326436766,169457200
2016-09-08,24.15172576904297,24.5522708926255,24.08763882866787,24.54769400241506,212008000
2016-09-09,23.60468292236328,24.19749029212594,23.60468292236328,23.95029644497617,186228000
2016-09-12,24.13340950012207,24.197496422009813,23.46735953427949,23.494826106333228,181171200
2016-09-13,24.707908630371094,24.900171176545893,24.5454019791184,24.60720134069664,248704800
2016-09-14,25.582237243652344,25.87063014465147,24.85667897528379,24.886434865548,443554800
2016-09-15,26.451988220214844,26.488610310692344,25.975911521431673,26.060598795982852,359934400
2016-09-16,26.303213119506836,26.58016112072855,26.101796867592135,26.3489907310129,319547600
2016-09-19,25.99652099609375,26.5916162050447,25.920989217686817,26.365022616061893,188092000
2016-09-20,25.994226455688477,26.1201127277421,25.751611181808023,25.87520813630495,138057200
2016-09-21,25.98965072631836,26.090358002216576,25.735590599557394,26.058314539943815,144012800
2016-09-22,26.234556198120117,26.307798649490568,26.092648184610844,26.172756842947617,124296000
2016-09-23,25.797386169433594,26.273462923090836,25.531882967818554,26.188775638778342,209924800
2016-09-26,25.836292266845703,25.95302299477781,25.531879441337228,25.552478057081945,119477600
2016-09-27,25.88435935974121,25.90495972324331,25.712697230919463,25.86376074247659,98429600
2016-09-28,26.081201553344727,26.23913128768944,25.96218323287002,26.021693266226208,118564400
2016-09-29,25.676082611083984,26.04687352067809,25.589107741729357,25.900388611113527,143548000
2016-09-30,25.87521743774414,25.948459909748298,25.589113758628162,25.740175593157495,145516400
2016-10-03,25.7539005279541,25.875209919491997,25.698969126471315,25.797388833340097,86807200
2016-10-04,25.86376953125,26.163605592683354,25.779082223608167,25.877501947426165,118947200
2016-10-05,25.87521743774414,26.014836172851798,25.792819438459677,25.95532611864896,85812400
2016-10-06,26.067472457885742,26.170469060900054,25.893520970834256,26.0239841495634,115117200
2016-10-07,26.106380462646484,26.220821901456944,25.98049592769764,26.163601182051714,97433600
2016-10-10,26.561859130859375,26.72207644962108,26.257444478974328,26.326108295770283,144944000
2016-10-11,26.61907958984375,27.166109532262723,26.59618990489879,26.93951422421971,256164000
2016-10-12,26.85711097717285,27.003597597873863,26.722070942935716,26.85940029446563,150347200
2016-10-13,26.77471923828125,26.880005150259226,26.486326329501203,26.731230933637267,140769600
2016-10-14,26.923490524291992,27.047087479760652,26.809049092884454,26.98071123999576,142608800
2016-10-17,26.905181884765625,26.971556379926877,26.72894109816619,26.854827374308645,94499600
2016-10-18,26.886873245239258,27.056246094121228,26.882294609566905,27.049379886850563,98214000
2016-10-19,26.806764602661133,26.95324951200044,26.046873480624278,26.836518749601414,80138400
2016-10-20,26.793027877807617,26.866270325468047,26.625944362631184,26.747252002858986,96503200
2016-10-21,26.687740325927734,26.75869519784017,26.61449788277504,26.735805515536914,92770800
2016-10-24,26.928062438964844,26.9486610532833,26.779288266017303,26.802176197339104,94154800
2016-10-25,27.06539535522461,27.090572606881956,26.850244930602738,26.99672980593413,192516000
2016-10-26,26.456575393676758,26.481752654108615,25.93472262515837,26.16360554091121,264536800
2016-10-27,26.202512741088867,26.51837048528033,26.115536129527058,26.410795252814587,138248000
2016-10-28,26.0285587310791,26.36959369845516,25.966759381906105,26.062891508815476,151446800
2016-10-31,25.98736000061035,26.145289731996076,25.909538920566067,26.01253725478018,105677600
2016-11-01,25.518156051635742,26.040008825538646,25.29842865979442,25.969055679719347,175303200
2016-11-02,25.54104232788086,25.71499382324578,25.458646089274286,25.497555763718104,113326800
2016-11-03,25.26727294921875,25.642266892785667,25.20285698396342,25.531840025263218,107730400
2016-11-04,25.039514541625977,25.363897198636803,24.871573166671375,24.96819711570307,123348000
2016-11-07,25.400697708129883,25.42370315082688,25.182141614501464,25.324778167547294,130240000
2016-11-08,25.55023956298828,25.70207867743133,25.237360559169108,25.377696072141084,97016800
2016-11-09,25.508825302124023,25.610051363527035,24.857762626399186,25.278767348173833,236705600
2016-11-10,24.797950744628906,25.557141052136153,24.34703729863719,25.557141052136153,228538000
2016-11-11,24.9451961517334,25.046422262378318,24.512687619784305,24.643820647118066,136575600
2016-11-14,24.319433212280273,24.802554705796396,23.94443926956893,24.779549254715324,204702000
2016-11-15,24.641511917114258,24.77264490369558,24.422957524546458,24.517280389531447,129058000
2016-11-16,25.304079055786133,25.359294239810122,24.524182572280637,24.547188021355673,235362000
2016-11-17,25.294878005981445,25.38690156287228,25.037214152931146,25.262670024350157,110528000
2016-11-18,25.32018280029297,25.43061141206758,25.22816100488457,25.241963923155183,113715600
2016-11-21,25.70438003540039,25.764193849148143,25.308680011145785,25.333986530501825,117058400
2016-11-22,25.720487594604492,25.863122445096884,25.628464034646015,25.75499489378593,103862000
2016-11-23,25.589351654052734,25.653767612066698,25.38229910671984,25.619258561644013,109705600
2016-11-25,25.718183517456055,25.73658857833759,25.524933888606377,25.56634439798822,45903600
2016-11-28,25.66756820678711,25.8746207353781,25.626157701068912,25.635360230695518,108776000
2016-11-29,25.64226722717285,25.773400231067928,25.322486713197073,25.485827700139822,114115200
2016-11-30,25.426008224487305,25.812505717013426,25.368493727118555,25.67447127436906,144649200
2016-12-01,25.189048767089844,25.522633904830364,25.083222302593835,25.391500921084965,148347600
2016-12-02,25.283376693725586,25.327086523891644,25.041815071172717,25.115433567203517,106112000
2016-12-05,25.101627349853516,25.313280278734737,24.903777338663584,25.306378819889094,137298000
2016-12-06,25.294878005981445,25.389202634475474,25.12003517861256,25.19135260148136,104782000
2016-12-07,25.54334259033203,25.580152717341864,25.11313520092625,25.136140652705663,119994800
2016-12-08,25.794103622436523,25.86542104085599,25.44441447910836,25.504230050636142,108273200
2016-12-09,26.21510887145996,26.38765237457673,25.837813885060886,25.837813885060886,137610400
2016-12-12,26.065570831298828,26.45666871015022,25.879222666845706,26.063269759954103,105497600
2016-12-13,26.500381469726562,26.668322826103353,26.169097389460877,26.189801766875863,174935200
2016-12-14,26.500381469726562,26.732738784998737,26.452069500555023,26.46587241883168,136127200
2016-12-15,26.645320892333984,26.85467454156549,26.50958749749872,26.544094797742623,186098000
2016-12-16,26.679834365844727,26.801764860773584,26.606215854461052,26.794863399581953,177404400
2016-12-19,26.833967208862305,27.00420965154858,26.629215712268476,26.640719315305457,111117600
2016-12-20,26.90528106689453,27.031813662716168,26.84316618225683,26.856969099908948,85700000
2016-12-21,26.930587768554688,27.00880839792081,26.866171812137395,26.87077395485473,95132800
2016-12-22,26.753448486328125,26.804061533698256,26.60391041597186,26.767251406445986,104343600
2016-12-23,26.806360244750977,26.806360244750977,26.592406211739476,26.592406211739476,56998000
2016-12-27,26.976604461669922,27.1008360056042,26.799458799777113,26.806360259684002,73187600
2016-12-28,26.861574172973633,27.151446006509776,26.732740491754218,27.036416999651617,83623600
2016-12-29,26.854671478271484,26.942092887589716,26.778751915988057,26.790253763022857,60158000
2016-12-30,26.645320892333984,26.96280034100216,26.555598401292904,26.83626947796643,122345200
2017-01-03,26.721237182617188,26.762647693029223,26.401456701458834,26.640717233261352,115127600
2017-01-04,26.69133186340332,26.804061561829098,26.62921696760427,26.652222419559344,84472400
2017-01-05,26.82706642150879,26.884580927728436,26.64301929952454,26.66832582267746,88774400
2017-01-06,27.126142501831055,27.183657007935995,26.794858385001508,26.866175810906533,127007600
2017-01-09,27.37459945678711,27.475825533009875,27.133039622896174,27.135338939026216,134247600
2017-01-10,27.402212142944336,27.464327038866397,27.215865699974678,27.323991499898003,97848400
2017-01-11,27.54944610595703,27.590856617075996,27.284879049097164,27.317087029389327,110354400
2017-01-12,27.43441390991211,27.44591751090735,27.195153401876347,27.35389396855466,108344800
2017-01-13,27.3861026763916,27.519536728605953,27.333188567684832,27.402206665093118,104447600
2017-01-17,27.606956481933594,27.662169903440613,27.19745357495073,27.225059408102727,137759200
2017-01-18,27.60466194152832,27.721992025791536,27.540245975329984,27.606963013236385,94852000
2017-01-19,27.556346893310547,27.627664311475066,27.462024026241657,27.468925485392642,102389200
2017-01-20,27.606956481933594,27.710481866659634,27.544841602138572,27.710481866659634,130391600
2017-01-23,27.625370025634766,27.793311412900668,27.554050839280226,27.606964961078525,88200800
2017-01-24,27.600061416625977,27.629968327868966,27.491933864527088,27.503437467807007,92844000
2017-01-25,28.039466857910156,28.090079895944434,27.671374429301515,27.703582407104573,129510400
2017-01-26,28.05327606201172,28.168305074232265,27.97505542099596,27.9911594124987,105350400
2017-01-27,28.055572509765625,28.14759606117314,27.975052560485274,28.099284091604925,82251600
2017-01-30,27.981950759887695,27.981950759887695,27.758795999365482,27.82091088008753,121510000
2017-01-31,27.91754150390625,27.926744035702466,27.749600125434853,27.871530600128644,196804000
2017-02-01,29.619972229003906,30.020274476660866,29.21967173655047,29.224272124995522,447940000
2017-02-02,29.569353103637695,29.76720311498404,29.396809611547503,29.44282226256012,134841600
2017-02-03,29.695890426635742,29.72119694991995,29.484237463898236,29.518744763646293,98029200
2017-02-06,29.97425651550293,30.0225702420806,29.65447602268937,29.70739189237126,107383600
2017-02-07,30.25952911376953,30.388361034891503,30.01106604714577,30.03177042509611,152735200
2017-02-08,30.376853942871094,30.418266204420902,30.188208225873115,30.2181168864143,92016400
2017-02-09,30.596355438232422,30.603286818135548,30.295982715136457,30.41844179425914,113399600
2017-02-10,30.527042388916016,30.716509534471417,30.51087034208567,30.605603914863373,80262000
2017-02-13,30.79737663269043,30.919839253845378,30.672608252092974,30.748856966868217,92141600
2017-02-14,31.197113037109375,31.213285087974555,30.788143835385,30.838976324893203,132904800
2017-02-15,31.310321807861328,31.485926200920584,31.10468260464162,31.312634618691856,142492400
2017-02-16,31.273353576660156,31.400431241504915,31.15551305202995,31.347289480262962,90338400
2017-02-17,31.358842849731445,31.38425908773884,31.215589613122148,31.215589613122148,88792800
2017-02-21,31.58527946472168,31.596832942403598,31.41891925785599,31.476683120639176,98028800
2017-02-22,31.68001365661621,31.68232294194656,31.44895820102879,31.522894113491006,83347600
2017-02-23,31.545997619628906,31.76549957330831,31.492855857830456,31.74239614565189,83152800
2017-02-24,31.57603645324707,31.57603645324707,31.257178826160466,31.402744877765418,87106400
